video_id,time_start,obs_duration,island,site,pct_coral,species,max_n,observer,notes
"
BIOT_7097_SALO_048_MAP_RIG4_L_1",5:00,12:43,Ile de la Passe to Ile Mapou,48,90,Cephalopholis argus,3,Lauren J,
"
BIOT_7097_SALO_048_MAP_RIG4_L_1",5:00,12:43,Ile de la Passe to Ile Mapou,48,90,Gymnothorax javanicus,1,Lauren J,
"
BIOT_7097_SALO_048_MAP_RIG4_L_1",5:00,12:43,Ile de la Passe to Ile Mapou,48,90,Caranx melampygus,1,Lauren J,
"
BIOT_7097_SALO_048_MAP_RIG4_L_1",5:00,12:43,Ile de la Passe to Ile Mapou,48,90,Aethaloperca rogaa,1,Lauren J,
"
BIOT_7097_SALO_048_MAP_RIG4_L_1.MP4",5:00,12:43,Ile de la Passe to Ile Mapou,48,90,Nebrius ferrugineus,1,Lauren J,17:39 turns upside down
BIOT_7097_SALO_048_MAP_RIG4_L_2,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Melichthys niger,23,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_2,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Carcharhinus melanopterus,2,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_2,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Nebrius ferrugineus,1,Lauren J,0:49 pulled bait bag off; 5:25 can see claspers lol
BIOT_7097_SALO_048_MAP_RIG4_L_2,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Caranx melampygus,6,Lauren J,2:16 parrotfish poops sand
BIOT_7097_SALO_048_MAP_RIG4_L_2,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Cephalopholis argus,3,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_2,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Plectropomus laevis,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_2,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Gymnothorax javanicus,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_2,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Balistoides viridescens,2,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_3,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Nebrius ferrugineus,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_3,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Melichthys niger,8,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_3,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Carcharhinus melanopterus,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_3,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Balistoides viridescens,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_3,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Cephalopholis argus,4,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_3,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Caranx melampygus,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_3,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Gymnothorax javanicus,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_3,0:00,17:43,Ile de la Passe to Ile Mapou,48,90,Epinephelus fuscoguttatus,1,Lauren J,16:17
BIOT_7097_SALO_048_MAP_RIG4_L_4,0:00,9:25,Ile de la Passe to Ile Mapou,48,90,Epinephelus fuscoguttatus,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_4,0:00,9:25,Ile de la Passe to Ile Mapou,48,90,Nebrius ferrugineus,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_4,0:00,9:25,Ile de la Passe to Ile Mapou,48,90,Cephalopholis argus,3,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_4,0:00,9:25,Ile de la Passe to Ile Mapou,48,90,Melichthys niger,4,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_4,0:00,9:25,Ile de la Passe to Ile Mapou,48,90,Balistoides viridescens,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_4,0:00,9:25,Ile de la Passe to Ile Mapou,48,90,Carcharhinus melanopterus,1,Lauren J,
BIOT_7097_SALO_048_MAP_RIG4_L_4,0:00,9:25,Ile de la Passe to Ile Mapou,48,90,Caranx melampygus,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_1,2:53,14:50,North of Petite,27,98,Plectropomus laevis,1,Lauren J,2:53 confirm ID
BIOT_7097_PBAN_027_EAST_RIG5_L_1,2:53,14:50,North of Petite,27,98,Melichthys niger,5,Lauren J,Current seems stronger
BIOT_7097_PBAN_027_EAST_RIG5_L_1,2:53,14:50,North of Petite,27,98,Caranx melampygus,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_1,2:53,14:50,North of Petite,27,98,Cephalopholis argus,3,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_1,2:53,14:50,North of Petite,27,98,Balistoides viridescens,1,Lauren J,8:40
BIOT_7097_PBAN_027_EAST_RIG5_L_2,0:00,17:43,North of Petite,27,98,Melichthys niger,10,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_2,0:00,17:43,North of Petite,27,98,Cephalopholis argus,3,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_2,0:00,17:43,North of Petite,27,98,Carcharhinus amblyrhynchos,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_2,0:00,17:43,North of Petite,27,98,Variola louti,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_2,0:00,17:43,North of Petite,27,98,Lethrinus nebulosus,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_2,0:00,17:43,North of Petite,27,98,Caranx melampygus,1,Lauren J,8:45 (chasing unknown fish)
BIOT_7097_PBAN_027_EAST_RIG5_L_3,0:00,17:43,North of Petite,27,98,Variola louti,2,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_3,0:00,17:43,North of Petite,27,98,Melichthys niger,10,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_3,0:00,17:43,North of Petite,27,98,Cephalopholis argus,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_3,0:00,17:43,North of Petite,27,98,Carcharhinus amblyrhynchos,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_3,0:00,17:43,North of Petite,27,98,Nebrius ferrugineus,1,Lauren J,13:00 falls backward lol
BIOT_7097_PBAN_027_EAST_RIG5_L_4,0:00,16:00,North of Petite,27,98,Melichthys niger,10,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_4,0:00,16:00,North of Petite,27,98,Variola louti,2,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_4,0:00,16:00,North of Petite,27,98,Carcharhinus amblyrhynchos,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_4,0:00,16:00,North of Petite,27,98,Cephalopholis argus,1,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_4,0:00,16:00,North of Petite,27,98,Aethaloperca rogaa,2,Lauren J,
BIOT_7097_PBAN_027_EAST_RIG5_L_4,0:00,16:00,North of Petite,27,98,Nebrius ferrugineus,1,Lauren J,female
BIOT_7097_PBAN_027_EAST_RIG5_L_4,0:00,16:00,North of Petite,27,98,Triaenodon obesus,1,Lauren J,8:08
BIOT_7097_NBRO_065_RIG6_L_1,5:00,12:43,North Brother,65,35,Gymnothorax javanicus,1,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_1,5:00,12:43,North Brother,65,35,Carcharhinus amblyrhynchos,1,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_1,5:00,12:43,North Brother,65,35,Plectropomus laevis,3,Lauren J,8:15
BIOT_7097_NBRO_065_RIG6_L_1,5:00,12:43,North Brother,65,35,Lutjanus bohar,1,Lauren J,9:00
BIOT_7097_NBRO_065_RIG6_L_1,5:00,12:43,North Brother,65,35,Caranx melampygus,1,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_2,0:00,17:43,North Brother,65,35,Carcharhinus amblyrhynchos,1,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_2,0:00,17:43,North Brother,65,35,Plectropomus laevis,2,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_2,0:00,17:43,North Brother,65,35,Lutjanus bohar,1,Lauren J,aggressive
BIOT_7097_NBRO_065_RIG6_L_2,0:00,17:43,North Brother,65,35,Cirrhitichthys oxycephalus,2,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_2,0:00,17:43,North Brother,65,35,Triaenodon obesus,1,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_2,0:00,17:43,North Brother,65,35,Variola louti,1,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_2,0:00,17:43,North Brother,65,35,Melichthys niger,2,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_3,0:00,17:43,North Brother,65,35,Triaenodon obesus,1,Lauren J,0:14
BIOT_7097_NBRO_065_RIG6_L_3,0:00,17:43,North Brother,65,35,Melichthys niger,2,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_3,0:00,17:43,North Brother,65,35,Carcharhinus amblyrhynchos,1,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_3,0:00,17:43,North Brother,65,35,Cirrhitichthys oxycephalus,2,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_3,0:00,17:43,North Brother,65,35,Lethrinus nebulosus,6,Lauren J,5:40
BIOT_7097_NBRO_065_RIG6_L_3,0:00,17:43,North Brother,65,35,Lutjanus bohar,1,Lauren J,
BIOT_7097_NBRO_065_RIG6_L_3,0:00,17:43,North Brother,65,35,Variola louti,2,Lauren J,
"BIOT_7097_NBRO_065_RIG6_L_4
",0:00,12:00,North Brother,65,35,Carcharhinus amblyrhynchos,1,Lauren J,
"BIOT_7097_NBRO_065_RIG6_L_4
",0:00,12:00,North Brother,65,35,Lethrinus nebulosus,4,Lauren J,
"BIOT_7097_NBRO_065_RIG6_L_4
",0:00,12:00,North Brother,65,35,Variola louti,2,Lauren J,
"BIOT_7097_NBRO_065_RIG6_L_4
",0:00,12:00,North Brother,65,35,Plectropomus laevis,1,Lauren J,
"BIOT_7097_NBRO_065_RIG6_L_4
",0:00,12:00,North Brother,65,35,Lutjanus bohar,1,Lauren J,
"BIOT_7097_NBRO_065_RIG6_L_4
",0:00,12:00,North Brother,65,35,Cirrhitichthys oxycephalus,2,Lauren J,
"BIOT_7097_NBRO_065_RIG6_L_4
",0:00,12:00,North Brother,65,35,Balistapus undulatus,2,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_1,3:00,14:43,Ile Lubine,86,98,Cephalopholis argus,3,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_1,3:00,14:43,Ile Lubine,86,98,Carcharhinus amblyrhynchos,6,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_1,3:00,14:43,Ile Lubine,86,98,Melichthys niger,9,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_1,3:00,14:43,Ile Lubine,86,98,Lutjanus bohar,6,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_1,3:00,14:43,Ile Lubine,86,98,Triaenodon obesus,1,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_1,3:00,14:43,Ile Lubine,86,98,Carcharhinus melanopterus,1,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_1,3:00,14:43,Ile Lubine,86,98,Variola louti,1,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_2,0:00,17:43,Ile Lubine,86,98,Carcharhinus amblyrhynchos,5,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_2,0:00,17:43,Ile Lubine,86,98,Melichthys niger,6,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_2,0:00,17:43,Ile Lubine,86,98,Lutjanus bohar,5,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_2,0:00,17:43,Ile Lubine,86,98,Variola louti,2,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_2,0:00,17:43,Ile Lubine,86,98,Cephalopholis argus,3,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_2,0:00,17:43,Ile Lubine,86,98,Caranx melampygus,1,Lauren J,
BIOT_7097_EGMT_086_RIG6_L_2,0:00,17:43,Ile Lubine,86,98,Aphareus furca,1,Lauren J,10:43
"BIOT_7097_EGMT_086_RIG6_L_3
",0:00,17:43,Ile Lubine,86,98,Carcharhinus amblyrhynchos,7,Lauren J,
"BIOT_7097_EGMT_086_RIG6_L_3
",0:00,17:43,Ile Lubine,86,98,Cephalopholis argus,4,Lauren J,
"BIOT_7097_EGMT_086_RIG6_L_3
",0:00,17:43,Ile Lubine,86,98,Lutjanus bohar,6,Lauren J,
"BIOT_7097_EGMT_086_RIG6_L_3
",0:00,17:43,Ile Lubine,86,98,Melichthys niger,5,Lauren J,
"BIOT_7097_EGMT_086_RIG6_L_3
",0:00,17:43,Ile Lubine,86,98,Variola louti,1,Lauren J,
"BIOT_7097_EGMT_086_RIG6_L_4
",0:00,10:15,Ile Lubine,86,98,Cephalopholis argus,2,Lauren J,
"BIOT_7097_EGMT_086_RIG6_L_4
",0:00,10:15,Ile Lubine,86,98,Carcharhinus amblyrhynchos,7,Lauren J,
"BIOT_7097_EGMT_086_RIG6_L_4
",0:00,10:15,Ile Lubine,86,98,Lutjanus bohar,5,Lauren J,
"BIOT_7097_EGMT_086_RIG6_L_4
",0:00,10:15,Ile Lubine,86,98,Melichthys niger,4,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_1
",4:00,13:43,Eagle Island,74,15,Melichthys niger,4,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_1
",4:00,13:43,Eagle Island,74,15,Aethaloperca rogaa,2,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_1
",4:00,13:43,Eagle Island,74,15,Lutjanus bohar,5,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_1
",4:00,13:43,Eagle Island,74,15,Carcharhinus amblyrhynchos,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_1
",4:00,13:43,Eagle Island,74,15,Plectropomus laevis,1,Lauren J,12:20
"BIOT_7097_EAGL_074_RIG5_L_1
",4:00,13:43,Eagle Island,74,15,Caranx melampygus,1,Lauren J,11:17
"BIOT_7097_EAGL_074_RIG5_L_1
",4:00,13:43,Eagle Island,74,15,Triaenodon obesus,1,Lauren J,14:25
"BIOT_7097_EAGL_074_RIG5_L_1
",4:00,13:43,Eagle Island,74,15,Lethrinus nebulosus,1,Lauren J,16:32
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Carcharhinus amblyrhynchos,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Lutjanus bohar,4,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Aethaloperca rogaa,2,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Plectropomus laevis,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Melichthys niger,2,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Nebrius ferrugineus,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Caranx melampygus,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Triaenodon obesus,1,Lauren J,11:50
"BIOT_7097_EAGL_074_RIG5_L_2
",0:00,17:43,Eagle Island,74,15,Cephalopholis argus,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_3
",0:00,17:43,Eagle Island,74,15,Cephalopholis argus,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_3
",0:00,17:43,Eagle Island,74,15,Lutjanus bohar,3,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_3
",0:00,17:43,Eagle Island,74,15,Melichthys niger,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_3
",0:00,17:43,Eagle Island,74,15,Aethaloperca rogaa,1,Lauren J,
"BIOT_7097_EAGL_074_RIG5_L_3
",0:00,17:43,Eagle Island,74,15,Caranx melampygus,2,Lauren J,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Variola louti,1,Mona,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Cephalopholis argus,1,Mona,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Lethrinus enigmaticus,1,Mona,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Lethrinus nebulosus,2,Mona,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Carcharhinus melanopterus,1,Mona,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Balistoides viridescens,1,Mona,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Melichthys niger,2,Mona,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Carcharhinus amblyrhynchos,1,Mona,
BIOT_7097_EGMT_002_RIG5_L_3,0:00,17:43,Ile Sudest,2,30,Lutjanus gibbus,18,Mona,
BIOT_7097_EGMT_002_RIG5_L_1,5:15,12:28,Ile Sudest,2,30,Carcharhinus amblyrhynchos,6,Mona,
BIOT_7097_EGMT_002_RIG5_L_1,5:15,12:28,Ile Sudest,2,30,Lutjanus gibbus,19,Mona,
BIOT_7097_EGMT_002_RIG5_L_1,5:15,12:28,Ile Sudest,2,30,Lutjanus bohar,13,Mona,
BIOT_7097_EGMT_002_RIG5_L_1,5:15,12:28,Ile Sudest,2,30,Lethrinus nebulosus,1,Mona,
BIOT_7097_EGMT_002_RIG5_L_1,5:15,12:28,Ile Sudest,2,30,Caranx melampygus,3,Mona,
BIOT_7097_EGMT_002_RIG5_L_1,5:15,12:28,Ile Sudest,2,30,Paracirrhites forsteri,4,Mona,
BIOT_7097_EGMT_002_RIG5_L_1,5:15,12:28,Ile Sudest,2,30,Triaenodon obesus,2,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Melichthys niger,3,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Lethrinus enigmaticu,1,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Lutjanus bohar,2,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Carcharhinus amblyrhynchos,1,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Lethrinus nebulosus,5,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Triaenodon obesus,1,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Balistapus undulatus,1,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Plectropomus laevis,1,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Balistoides viridescens,1,Mona,
BIOT_7097_NELS_052_RIG3_L_2,0:00,17:43,East of Nelson's Island,52,10,Gymnothorax javanicus,1,Mona,
BIOT_7097_NELS_052_RIG3_L_3,0:00,13:12,East of Nelson's Island,52,10,Balistoides viridescens,1,Mona,
BIOT_7097_NELS_052_RIG3_L_3,0:00,13:12,East of Nelson's Island,52,10,Lethrinus nebulosus,2,Mona,
BIOT_7097_NELS_052_RIG3_L_3,0:00,13:12,East of Nelson's Island,52,10,Lutjanus bohar,2,Mona,
BIOT_7097_NELS_052_RIG3_L_3,0:00,13:12,East of Nelson's Island,52,10,Plectropomus laevis,1,Mona,
BIOT_7097_NELS_052_RIG3_L_3,0:00,13:12,East of Nelson's Island,52,10,Balistapus undulatus,1,Mona,
BIOT_7097_NELS_052_RIG3_L_3,0:00,13:12,East of Nelson's Island,52,10,Gymnothorax javanicus,1,Mona,
BIOT_7097_NELS_052_RIG3_L_3,0:00,13:12,East of Nelson's Island,52,10,Triaenodon obesus,1,Mona,
BIOT_7097_NELS_052_RIG3_L_3,0:00,13:12,East of Nelson's Island,52,10,Variola louti,1,Mona,
BIOT_7097_PBAN_035_EAST_RIG6_L_2,0:00,17:43,South of Ile Yeye,35,5,Melichthys niger,3,Mona,
BIOT_7097_PBAN_035_EAST_RIG6_L_2,0:00,17:43,South of Ile Yeye,35,5,Variola louti,1,Mona,
BIOT_7097_PBAN_035_EAST_RIG6_L_2,0:00,17:43,South of Ile Yeye,35,5,Caranx melampygus,1,Mona,
BIOT_7097_PBAN_035_EAST_RIG6_L_2,0:00,17:43,South of Ile Yeye,35,5,Plectropomus laevis,1,Mona,
BIOT_7097_PBAN_035_EAST_RIG6_L_3,0:00,13:43,South of Ile Yeye,35,5,Melichthys niger,2,Mona,
BIOT_7097_PBAN_035_EAST_RIG6_L_3,0:00,13:43,South of Ile Yeye,35,5,Plectropomus laevis,1,Mona,
BIOT_7097_PBAN_035_EAST_RIG6_L_3,0:00,13:43,South of Ile Yeye,35,5,Lutjanus gibbus,1,Mona,
BIOT_7097_PBAN_035_EAST_RIG6_L_3,0:00,13:43,South of Ile Yeye,35,5,Lethrinus enigmaticus,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Lethrinus nebulosus,12,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Melichthys niger,3,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Lethrinus enigmaticus,2,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Lutjanus bohar,3,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Triaenodon obesus,2,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Carcharhinus amblyrhynchos,2,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Plectropomus laevis,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Aethaloperca rogaa,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Variola louti,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Carcharhinus melanopterus,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_2,0:00,17:43,Ile Fouquet,6,75,Lutjanus gibbus,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Melichthys niger,3,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Lethrinus nebulosus,19,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Triaenodon obesus,4,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Carcharhinus amblyrhynchos,3,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Lutjanus bohar,3,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Caranx melampygus,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Lutjanus gibbus,2,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Carcharhinus melanopterus,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Lethrinus enigmaticus,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Lutjanus gibbus,2,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Nebrius ferrugineus,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Plectropomus laevis,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Aethaloperca rogaa,1,Mona,
BIOT_7097_PBAN_006_SOUTH_RIG2_L_3,0:00,13:43,Ile Fouquet,6,75,Variola louti,1,Mona,
BIOT_7097_PBAN_033_EAST_RIG4_L_2,0:00,17:43,South of Ile Yeye,33,30,Lutjanus bohar,24,Ariel,totals throughout both videos
BIOT_7097_PBAN_033_EAST_RIG4_L_2,0:00,17:43,South of Ile Yeye,33,30,Carcharhinus amblyrhynchos,2,Ariel,
BIOT_7097_PBAN_033_EAST_RIG4_L_3,0:00,11:30,South of Ile Yeye,33,30,Caranx melampygus,2,Ariel,
BIOT_7097_PBAN_033_EAST_RIG4_L_3,0:00,11:30,South of Ile Yeye,33,30,Nebrius ferrugineus,1,Ariel,
BIOT_7097_PBAN_033_EAST_RIG4_L_3,0:00,11:30,South of Ile Yeye,33,30,Scomberoides lysan,16,Ariel,
BIOT_7097_EGMT_087_RIG5_L_2,0:00,17:43,Ile Lubine,87,90,Carcharhinus amblyrhynchos,5,Ariel,
BIOT_7097_EGMT_087_RIG5_L_2,0:00,17:43,Ile Lubine,87,90,Lutjanus bohar,2,Ariel,
BIOT_7097_EGMT_087_RIG5_L_2,0:00,17:43,Ile Lubine,87,90,Variola louti,1,Ariel,
BIOT_7097_EGMT_087_RIG5_L_2,0:00,17:43,Ile Lubine,87,90,Melichthys niger,7,Ariel,
BIOT_7097_EGMT_087_RIG5_L_2,0:00,17:43,Ile Lubine,87,90,Carcharhinus melanopterus,1,Ariel,
BIOT_7097_EGMT_087_RIG5_L_2,0:00,17:43,Ile Lubine,87,90,Balistoides viridescens,1,Ariel,
BIOT_7097_EGMT_087_RIG5_L_3,0:00,13:30,Ile Lubine,87,90,Variola louti,1,Ariel,
BIOT_7097_EGMT_087_RIG5_L_3,0:00,13:30,Ile Lubine,87,90,Carcharhinus amblyrhynchos,5,Ariel,
BIOT_7097_EGMT_087_RIG5_L_3,0:00,13:30,Ile Lubine,87,90,Melichthys niger,5,Ariel,
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Lutjanus bohar,3,Ariel,
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Lethrinus enigmaticus,2,Ariel,
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Carcharhinus amblyrhynchos,1,Ariel,
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Triaenodon obesus,1,Ariel,
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Plectropomus laevis,6,Ariel,unsure
BIOT_7097_EAGL_073_RIG4_L_2,0:00,17:43,Eagle Island,73,70,Variola louti,6,Ariel,
